what,kind,bundleId,bundleVersion,description,time
error,log,,,"/home/jason/workspace/TripShare/.metadata/.plugins/org.eclipse.core.resources/.projects/mtgtrade2/com.python.pydev.analysis/indexcache/mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.ConnectToMongo.indexcache (File name too long)",1352749808911
error,log,,,"/home/jason/workspace/TripShare/.metadata/.plugins/org.eclipse.core.resources/.projects/mtgtrade2/com.python.pydev.analysis/indexcache/mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.Exception.ExceptionHandler.indexcache (File name too long)",1352749808912
error,log,,,"/home/jason/workspace/TripShare/.metadata/.plugins/org.eclipse.core.resources/.projects/mtgtrade2/com.python.pydev.analysis/indexcache/mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.Exception.__init__.indexcache (File name too long)",1352749808913
error,log,,,"/home/jason/workspace/TripShare/.metadata/.plugins/org.eclipse.core.resources/.projects/mtgtrade2/com.python.pydev.analysis/indexcache/mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.Expense.ExpenseHandler.indexcache (File name too long)",1352749808924
error,log,,,"/home/jason/workspace/TripShare/.metadata/.plugins/org.eclipse.core.resources/.projects/mtgtrade2/com.python.pydev.analysis/indexcache/mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.Expense.__init__.indexcache (File name too long)",1352749808925
error,log,,,"/home/jason/workspace/TripShare/.metadata/.plugins/org.eclipse.core.resources/.projects/mtgtrade2/com.python.pydev.analysis/indexcache/mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.Guides.GuidesHandler.indexcache (File name too long)",1352749808927
error,log,,,"/home/jason/workspace/TripShare/.metadata/.plugins/org.eclipse.core.resources/.projects/mtgtrade2/com.python.pydev.analysis/indexcache/mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.Guides.__init__.indexcache (File name too long)",1352749808929
error,log,,,"/home/jason/workspace/TripShare/.metadata/.plugins/org.eclipse.core.resources/.projects/mtgtrade2/com.python.pydev.analysis/indexcache/mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.Map.BrowseTripHandler.indexcache (File name too long)",1352749808937
error,log,,,"/home/jason/workspace/TripShare/.metadata/.plugins/org.eclipse.core.resources/.projects/mtgtrade2/com.python.pydev.analysis/indexcache/mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.Map.CreateTripHandler.indexcache (File name too long)",1352749808941
error,log,,,"/home/jason/workspace/TripShare/.metadata/.plugins/org.eclipse.core.resources/.projects/mtgtrade2/com.python.pydev.analysis/indexcache/mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.Map.Marker.indexcache (File name too long)",1352749808951
