what,kind,bundleId,bundleVersion,description,time
error,log,,,"/home/jason/workspace/TripShare/.metadata/.plugins/org.eclipse.core.resources/.projects/mtgtrade2/com.python.pydev.analysis/indexcache/mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.__init__.indexcache (File name too long)",1352749807674
error,log,,,"/home/jason/workspace/TripShare/.metadata/.plugins/org.eclipse.core.resources/.projects/mtgtrade2/com.python.pydev.analysis/indexcache/mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.asyncmongo.__init__.indexcache (File name too long)",1352749807705
error,log,,,"/home/jason/workspace/TripShare/.metadata/.plugins/org.eclipse.core.resources/.projects/mtgtrade2/com.python.pydev.analysis/indexcache/mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.asyncmongo.client.indexcache (File name too long)",1352749807708
error,log,,,"/home/jason/workspace/TripShare/.metadata/.plugins/org.eclipse.core.resources/.projects/mtgtrade2/com.python.pydev.analysis/indexcache/mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.asyncmongo.connection.indexcache (File name too long)",1352749807710
error,log,,,"/home/jason/workspace/TripShare/.metadata/.plugins/org.eclipse.core.resources/.projects/mtgtrade2/com.python.pydev.analysis/indexcache/mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.asyncmongo.cursor.indexcache (File name too long)",1352749807722
error,log,,,"/home/jason/workspace/TripShare/.metadata/.plugins/org.eclipse.core.resources/.projects/mtgtrade2/com.python.pydev.analysis/indexcache/mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.asyncmongo.errors.indexcache (File name too long)",1352749807729
error,log,,,"/home/jason/workspace/TripShare/.metadata/.plugins/org.eclipse.core.resources/.projects/mtgtrade2/com.python.pydev.analysis/indexcache/mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.asyncmongo.helpers.indexcache (File name too long)",1352749807738
error,log,,,"/home/jason/workspace/TripShare/.metadata/.plugins/org.eclipse.core.resources/.projects/mtgtrade2/com.python.pydev.analysis/indexcache/mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.asyncmongo.message.indexcache (File name too long)",1352749807740
error,log,,,"/home/jason/workspace/TripShare/.metadata/.plugins/org.eclipse.core.resources/.projects/mtgtrade2/com.python.pydev.analysis/indexcache/mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.asyncmongo.pool.indexcache (File name too long)",1352749807742
error,log,,,"/home/jason/workspace/TripShare/.metadata/.plugins/org.eclipse.core.resources/.projects/mtgtrade2/com.python.pydev.analysis/indexcache/mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mtgtrade2.mainpage.indexcache (File name too long)",1352749807747
